title,job_url,company,location,posted_date,salary
Software QA Engineer,https://indeed.com/rc/clk?jk=8dc61dbb453beeea&mtk=1gj86s0mgi0d3800&from=serp,Apple,"Culver City, CA", 11 days ago,
Associate Software Engineer,https://indeed.com/rc/clk?jk=ccfd58d5d01df954&mtk=1gj86s0mgi0d3800&from=serp,Edmunds.com,"Remote in Santa Monica, CA 90404", 27 days ago,Estimated $84K - $106K a year
"Software Engineer, Creative Apps",https://indeed.com/rc/clk?jk=ab01cbb77ecc5fde&mtk=1gj86s0mgi0d3800&from=serp,Apple,"Culver City, CA",Just posted,
Software Engineer,https://indeed.com/rc/clk?jk=2579e0dc5642e907&prevUrl=https%3A%2F%2Fwww.indeed.com%2Fm%2Fjobs%3Fq%3DSoftware%2BEngineer%26start%3D0%26l%3DLos%2BAngeles%2BCA&mtk=1gj86s0mgi0d3800&from=serp,DataPrime,"Hybrid remote in Torrance, CA 90505", 30+ days ago,
Software Engineer I,https://indeed.com/rc/clk?jk=6cc5138fbc30e01a&prevUrl=https%3A%2F%2Fwww.indeed.com%2Fm%2Fjobs%3Fq%3DSoftware%2BEngineer%26start%3D0%26l%3DLos%2BAngeles%2BCA&mtk=1gj86s0mgi0d3800&from=serp,"Total Aviation Staffing, LLC","Los Angeles, CA", 4 days ago,Estimated $81.5K - $103K a year
Software Engineer I,https://indeed.com/rc/clk?jk=a12ea8f1ab7584d5&mtk=1gj86s0mgi0d3800&from=serp,"O'Neil Digital Solutions, LLC","Hybrid remote in Los Angeles, CA 90066", 1 day ago,Estimated $83K - $105K a year
Software Developer,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0Arae83wIe_NvHUM_lH12ng2DVBXUGu43X8DQ0yIsAk_4QPE-Y-IBDXyZVo7MT05FxsVLnGCaIueIVcbL6WC_Q76YS8XIcoYLxBlKMJmipHeg4IFAU_pdMD2K8vOEBp6vFqdv1uD3ewR8lGD78jQY1V5c3E3mfuXrP75bVNma5rSe-HnsnbQzo--I8RQAzagR95Qmi7dFLMU-EKCJyu5U3GRDAKOAkn-IdMyEJ52M6hIdKplCeO0d7o1YZTCEO8i-pOPjQ-ey8VGCk-r0HcEx3rZjJGIN0SPYTykjf8hSw9KDkqDzm81Io6EE_RtGOP6scKI8zxTItC4psFe05lNy0a0wgqvv1Z74zoB6Ss35cDsUlegFNaUx7BeHGM6gO4derjszMy3qgEViI775MUROK222LsvXd4DKtqEirwE4eLi4bBTW_ecwMBQRmNk7KsCgRku1FaNjMd1QM4VylwyvdK32b-BX4YL8x1Oq4Bl0P6xJVRvFzhWLnorPFbkNBIeU9NnbkUwR_PyCR2LyTHhMpY2NYwpK-y8qKQDgVsTHnVjojctFytpe3gL7zle7N59VTyExL4w00-AgJBoZ9RvktQqnLWVpHxpEHmurGAKdwJOR9xeGJUs23AcjhBgM5tzaJuNAxZzM1mrJnjjGrAXwrqhiXx3N-viEzgznp3KgEEnbfSwdwdODUuSJSYVNVpx2k3RDSfFkAOCk7GB5NTI3DIrlyUiADa7jKXtv9T4KtecdsypPtaOediDIi5u93cHrRL9LuKg5tk5t0ec_UW7jfKycPJJ_HKSVRPZAcGrEmoQe3O9Gzyd3kGo83-pCCwg3G4iRHvs7BdPDLI7Cjp-wb2N0f0q3F4ni4%3D%26xkcb%3DSoC2-_M3WoF_6iAzkT0LbzkdCdPP%26p%3D0%26atk%3D1gj86s1e22j4a000%26prevUrl%3Dhttps%253A%252F%252Fwww.indeed.com%252Fm%252Fjobs%253Fq%253DSoftware%252BDeveloper%2526start%253D0%2526l%253DLos%252BAngeles%252BCA%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D59232e144b1b8dd4%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Motive Companies,"Remote in Santa Monica, CA",Today,
Software Engineer II,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiYm3-7g-689UM0rgypL64cplWh3rRQ4FQigg9d5DYkXmRMxOpkFoMhEYAWYQYJ8hnYnCv5vldpfxwGDDp61Tz4bzDcHQm2rtd50Rih2s29FlTz8hb8aPC3u_cuxGsvFoVjfVZp7NQRZDeMkh_b18GIzCHJUoD-u5RtBDSx6q9xTHJPO4iGJNPi5OsdSIepReJuS2zhSuRFfZJ7CZNmFDTKXbD6M1nEIF1oXklmgCYzalIucxFyPfSwYs59UP69OEwiQxHyQcMPtdX0yUN0CS9_gyN_5xg5sLVgbi35Fwqw8dGP9w1LKG8A9KAIuHEFH7OCJojkBd3GzNmUJ_i91_cGqg3d4dzDTudC2VlrKjnsh8EmkSr0CzQNNl2Sj4sJdqHoJnRAH_O4-km-mlFjrqyVES-9KnmQHjX3eVPYWem3qAI_xe2WTUCNBVQvoydq0cMw%3D%3D%26xkcb%3DSoAC-_M3WoF_6iAzkT0KbzkdCdPP%26p%3D1%26atk%3D1gj86s1e22j4a000%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D652bca630ede522a%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Disney Media & Entertainment Distribution,"Remote in Santa Monica, CA 90401", 3 days ago,
Software Engineer- New Product Development,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiYm3-7g-689UM0rgypL64cp65W3jBsUEdE5hwvzL0EP-LEUBoDS4gIUCIoj6OFSZmQdcl1xv3u2ZXJl6GCVOyf6-BriW0cnycKt0QnGSrHygMB5UH7SYP02NqmqPRCk99vemb5igdft0dMIvhPE2GndfMHI6-biSw3P4YQ8_dX9zQTts59POBrn2oqQeDn5R9yqNUmOFgTvUGHW8rUbYXgEgcvZv5dK1Gn8onToyEFYM3Sv9nt7W33gB8kjXsQoM7NSpt2mh17u_W8Cku4D8iblq-5teJRFDfvK9QS_Aq8Pn5Id4zCWA0paOGSUWMn_umNhJrgNGJphRxWXBEv4F9TIZuLOGhKF1OEHcFQm9GgLQ6n6ao-hSYLnPnC2nP3hKE19S-6xdOqJFCzdFZPCeJqKDgrgD6tVGBeL5UFsfCmiHn5p14ad9N5RijOJlpiH2mQ%3D%3D%26xkcb%3DSoDz-_M3WoF_6igzkT0LbzkdCdPP%26p%3D2%26atk%3D1gj86s1e22j4a000%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D425947c4546b4cdb%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,"Disney Parks, Experiences and Products","Glendale, CA 91210", 3 days ago,
Release Engineer Stf,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0BlVlg5gYhoA4HlL90MNa46P_L691j7AFurTLKi1Ew8G6UjdbzPq6Qiuk_1-9vNtI8NfIW4C0GNp891YXrW96MDFXG2a-HqUSCHCLVA37ojVohnAEgDYj8MSl2n8JcRqRSlhjzu3Kl9nr7m4ZDStVtvNJPVSOXZMSJ_0dmfh2o1wSFRUcoUTwBKqhcBvftiaP-M7UiUM8j-uo2nA8s1XosclekyjSA76VWT1249A_JrzCZKl7G2RQ6Gka_1U2lzmo2K8zu4KZxjV6MkWj7W6QeWerOHnWW2D0r2DmBB6nUfu3HNqUmRssCZc142JtL5tT1gsawmGE2euhUoGpS-5Q8g5ATLkBMB9qMKwQojnt7Or9zIT-KIH79AYLX3JiduyG20xsfIY4mlO68J2ZVcmZ6LkywAlY_JZ0EuzYPwt0OtSmvkWrCUzJD7Zwb5gmmqeh8nyzX0bjb7o3wEcMsBmcjlK9bJrkNvQ0fnc5t8IGiLwGbxbHcaUYoR_cnKBYiz6tELzp6MfoYxAcoedmK6rYYPz19OLFsFG2hq-yYyZf4qbBcrERLS0QD5n6dZ_oIMKHNqsWbTpkYe4m7ZqntjTGyI%26xkcb%3DSoBH-_M3WoF_6igzkT0KbzkdCdPP%26p%3D3%26atk%3D1gj86s1e22j4a000%26prevUrl%3Dhttps%253A%252F%252Fwww.indeed.com%252Fm%252Fjobs%253Fq%253DSoftware%252BDeveloper%2526start%253D0%2526l%253DLos%252BAngeles%252BCA%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D03697bbb63eff119%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,"QTC Management, Inc.","Remote in San Dimas, CA 91773", 30+ days ago,Estimated $92.4K - $117K a year
"Rendering Engineer (C++, GPU, shaders, remote)",https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0A3LmKGJrRdG8-GibsnagGmC1U8qn1FiBTMFAUobQ0wT5jp_zrKkiXhLff4RZyiONexCQqbZD9GVM0oy6cuuIDs_grGFGBMpHdH0QvgOXRsPAqWS24SeqXJ6jkr6gz0kFctL0U5Y1OgO1uJkKhlXjOOx4TF79xv0r-FpRfsdb_pu2Fi9s5VWiUDEbOZpS6X2n069nvwoxRV4w6eMMg-AOCP67IhjWQP9S5cyWcqovS8DqwFE_21iI3cajsqdFodnyjBw9ehUoODowZ0Uj6xuOGL1M7-kMETyl90CQ57pODf49DsZa9Xp483AOWtFlz5nIzr7vBRGosXieS9AYpjhc_ENP_RS53ySjpZ-JjYkALUWFNz84eTTfVjoH5_H-O9Q8JA7sm_0kUtp0I3cehsS_CeL5pVnuALA_DKD4Eget9bXauEU8gl7SndZY7Y1VbQGKhFQ60CttgYhqpV8GCVSUg5QFEHkxsdqnmTcPAldxvdHrD0f1NqfZTLj2gbukTkPQqUm0pNtu_RBqX03fVoBVmnHk7Ehq5RXNj3kXBQHfvJ_aTzgHdtFjW02v-Ti3xRiaXtrLb_wWm7eJizSvAJA9jckebBECgL6sbyRKZx_FrjojPzlBXQYxtlqxniNLr2LbvFyoglV6bWwnXddgnlC4f6l2FHLvG73yhJtT41iqo1zmGzVLfjb6jPvLN1YR1rRVuMARhxbnylYy4unJpv9Mm2CknhpEjAqKJb-fCe1o1HYv7wqPYect0mcVfBnAVNaQAxAWteZyu12Tx_r7yLgy6xU8iY6BQsv7iXFQhQVL19PUKd0lFuWo960XN1rUQ8gYpNUzI7r8SnnaUNiEkc-U3JgrU_KXClxVksGYCJgAv7gdlqwNIM06FU_tOUHcKOLPGWmqmPE8T8rc8uinxQd5BV9qt4uxkOirY%3D%26xkcb%3DSoDa-_M3WoF_6igzkT0JbzkdCdPP%26p%3D4%26atk%3D1gj86s1e22j4a000%26prevUrl%3Dhttps%253A%252F%252Fwww.indeed.com%252Fm%252Fjobs%253Fq%253DSoftware%252BDeveloper%2526start%253D0%2526l%253DLos%252BAngeles%252BCA%26prforceGroups%3D%26from%3Dserp&mclk=jk%3Daf890d59160b8450%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Vectorworks Inc.,Remote in United States, 30+ days ago,Estimated $88.5K - $112K a year
Web Developer - Bilingual Japanese,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0BvPViA0yIQ5eO6K9imGU8O1qlj9ifFOIGCGkxKLTCVInJTFt7UrD9hJ3kJarRmEj6eLAPi_plxZu6gbBQJWnHc13GfpIIA0JTnJ1NUO50BYakeYQElrSkDCnkBCoV5_j-AXxY0XnkQosMwH0aYLdnfLMysJy2MIYk_BkG1F7Fp77_HPcl80HYTDXb3VyGxTXVYB_dqHt_ZK1FPC0FsmHSsWdrA2MIf_7g0GLS8bcR5G4jNhTWS4j47ZDpYwxkqAffz9oWXPA6_-SNNqKoDLYTehqajW9QAonsVXB2vM9s-Q-BGkiRJuu5Xl4rJu-IRB_k7pnAEYjv2rPqKCp2EiLcaZl5j7CDscwyW-IW09rDbTUxqFKcpz2p8n72cAJinL1GX1TPMLY7O8galFW7oveYaBRGSsVwuOe5DC4cXYWoZeeeby8VIPsD_vmbj45WlFUyspf3-2cOVILIsn-kohmwdV1JYQ50i5DrOP8FfwTp1XwlvI5e5-fTbXNeRdv2q50uVEFMMt0L0MnO6FRchBxmRQM3gffNXz9BUsYozbn-E-E8HRIgkYLDfi72PK50f0oDcph1AuOom8A%3D%3D%26xkcb%3DSoBu-_M3WoF_6igzkT0IbzkdCdPP%26p%3D5%26atk%3D1gj86s1e22j4a000%26prevUrl%3Dhttps%253A%252F%252Fwww.indeed.com%252Fm%252Fjobs%253Fq%253DSoftware%252BDeveloper%2526start%253D0%2526l%253DLos%252BAngeles%252BCA%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D549ed5d49e30bc2b%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,NIJIYA MARKET- Japanese Grocery Market,"Torrance, CA 90501", 3 days ago,
Principal Software Engineer,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0DAFTyt7pbDCC2JPO79CSdi1dIb81yjczP5qsKcZIxgiYm3-7g-689UM0rgypL64cplWh3rRQ4FQqr8m1Qg_-macSyZkG0mISJP6WC0Bi8BMCEH8KcdY1fb9zmpj40vOdxA1KiFACoGfJwNF8MES_eEUexni12hVrcJKunSDjTca80MvJnJErDDp4-MZ02nMwpa8JpWySW3B5G769tl5Rp6eXULbhjzvn8IQZZxHmkPUHrvik2yPXweHgXl7pSf-23QolQy-RpLJaE1ALcAvIvx_621uAed1bIYs7c2kb2E7gKEZNS9MNb7KufsnVv8Phgwf5dW-vSKSVaE8Tf_pkVwX0v0qUZV4-iR94zRgx9hB1_a4Ajnugz0BEWIuhqnyrqUimh9sKBomjNHvBNB2JNHMixVEND3s5UNUNrHfQl3vEN9b1LrtTgwTwiOppmVnuk9zKNz0XaTfXJ13HKLRryR3SdyYj3hf7UukuRPw0vGKQ%3D%3D%26xkcb%3DSoDa-_M3WoF_6tAzkT0LbzkdCdPP%26p%3D6%26atk%3D1gj86s1e22j4a000%26prforceGroups%3D%26from%3Dserp&mclk=jk%3Da9646d2703402e58%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Disney Media & Entertainment Distribution,"Remote in Santa Monica, CA 90401", 3 days ago,
Sr. Site Reliability Engineer,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0BndQBu3Bgy-kSRvgcxVuiX_AW2MYaz84UEPimx0LjoahVFVSPUbkECcwxtlK8rlHaem2L_u4olKEsJdHw_mJUrmhhRy1cotiRbl9DU1O-pZJD_z_b0Hfa3EuB5HBN8olYLXwzXaKuijE22cpCOQyYuIGKl6PgUMyQk6dkNWC73nOg6PWv5i4nBQxtBUmbXFgIpoWtTF45nYNjYMutIrQaUFr7r3_BWFR_RtA-szZQLYpQw285_90Uf3eoc0Z-K7ObSKFFiXKbbL6Qh4y1WWB3GkRdqKw9OnYMz-iJSsT8YDtBXBRUwzFT5PGC-akGR5iMH7Bd4lgktNMOghctL92GZl4MvIajhAt0tMhMCYg1GhINi-N_V9rP03n5OCdIzkvuYWIbMbPYbcdzWEzFga7MpLF4KNe_HhyyM7O611sWMptYXMn7MxOSgdaieYg0rFSeSma8d2kfI3gi17VW0_zRDb8XFC2rmDgehJW393idEgHT5GvOPKI8E_tz9noCjbMB8vZ9Z5S9_v5tLP-bYeQAu_vmZDODLqlseaG-ay18e7GTRKKiwlEpbEkBMj6DVtFUcS-GwVUPxhnE-1X_mXms3d-brzbvZc3k-M_QSkICWFlgzldJXWimmNDQ0lwekKB4w6AfTyDC6WO6dAfLj98pxuhxgrCtSqS0f6DorO8Tjsxonqd0pIw47fcepkogsfgF1x6nhKe05D5VsVXkNaoNsW3xCNd5UvpNGfJlaTT6CVd7236i4z655jw5pOyPPINLONSpqyx6Ns84SqNOWe7vUqrnzKqHIyJZ6NPB9HqZJe0WyODhH_-B-khiyAgtbnP-Mi6J4Fo6IVEpIYv3lZ1eNV3WM9MBjXnHAkwRa6sco4J22Rwb8hTwvybN1sTIhm8jP9Yty63Y5jzl_1GJ00I8n%26xkcb%3DSoBu-_M3WoF_6tAzkT0KbzkdCdPP%26p%3D7%26atk%3D1gj86s1e22j4a000%26prevUrl%3Dhttps%253A%252F%252Fwww.indeed.com%252Fm%252Fjobs%253Fq%253DSoftware%252BDeveloper%2526start%253D0%2526l%253DLos%252BAngeles%252BCA%26prforceGroups%3D%26from%3Dserp&mclk=jk%3Dd9ae1777b22d9d00%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,CentralReach,Remote in United States, 30+ days ago,Estimated $109K - $138K a year
Sr User Interface Engineer - Roster ID 18389,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0CNTaigg53tgKMQQsjdGlhApYl6RSsbpQl6QWYzGuod7-bTY1RMAoc8WFq_oZTNX2618X0V5C0u9-laA4Wi14ENoae6xQLbG1Arq0GEy5h9CRT6v9yhLHTYDtc-X-8sqKw5APjgLfSSu3bFTwRVCfduFrHZtyEU6okS3OzJFv9S7sktChXJ7P4CtQkqy-ONwxfoYYcIVhi-hJYN61C3ULtJ4CIqvuTqXmn_nPwpPNAkpZ4hPy0n2Q9K9Ahgr2EioZ6ad0QNwoO8zzgXOEErlJAVugK6RKlhhdAEAF-COF1QMee8tOfCygjG0iBNF91rkyeRQcFeD_4q1l9TbiEEBez26yPDGBlcwzIF2a1uLvyDAVeQMVqLeCJOeOsQh5WG2j3OJt3U91IIDxU5Zn98Li1CKf0QL0mlGMxWA9KK4MqBecaJhPhhsYsASJ8NGF1shUTGdAnxBfxOAvoQ42hhG7haYvvnlvisD_3-GX1Jasf2IjBHlR1GR4iuRHTEGZlwRBMbHJx_3bALXr9yKDJehQTUyuekkPt13FIepk0SaPdq7a21UFvcZyu7uMT-dXTs1FCzDu78YXn2YLRqv3A9MxY2JK6W1-Dl41fdzdP3_dlR1lEOtk_2X32IQYQO680P_sD7cXS2acASZhJ8un3wUYYj-vs7D1WQ_05lxEdi8de8Hf6ho1uEmaqT1w7FVYfJ2SB8G-BCHlbOpnjapH5usqdRS-tI82autfIBhEDA3WV9fX6A76qgWmBORto-utgpzEUHwKbHIpxB2u_Z0dqyfXzmmUo9h6Hx4lxg7rHm0c1Jp5VH31847sUH2yWl4nQjCktdkCfXG6N-8lJR3ZnF2rotPiWmegQPRbiLsh0BTxaUCHRaq6Bfimd6fbp0s3qyHwm8lLICWSiQKlELFdRWr3XkRKeITd3G9dMp_eMmHc89iKz3iyPiNAG4RFDYMDAbJvQyTgOxX-XgW51weUueM1WvPvXHclpn0tT36p7Twpflo23Xps3TUf2GcXVE17AjkxJoGFcxC-iTZXVWN4ngiBolXAn_uSfSx0bggjXETZUCL6VHvNb2ExrYqtRnMV1iDJv0QsolE2TOSWL45qFl-sW5FxMtvi2lrWijG0ixbV3PPMvcyP5tanr-jZnnKf1KFWIwK14GvJwpeF1c5AmIYnfbpilhVvkGK4eE80BMQQbKC-AoMBwWO86-Hh42bNdh97QSGdQ5luq2pg%3D%3D%26xkcb%3DSoCf-_M3WoF_6tgzkT0LbzkdCdPP%26p%3D8%26atk%3D1gj86s1e22j4a000%26prforceGroups%3D%26from%3Dserp&mclk=jk%3Db7a85df3ce8849bc%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Cox Automotive,California,Today,Estimated $98.6K - $125K a year
"Space Software Cybersecurity Engineer, Junior",https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0CaLaeO0W0aSDE10oNno4SsRl14ssiVXEJb5QYZji-zahvEu0xfL2FTpXy55j2XYTetMWK1jT37Xqm6LKVf51Ojc1t25mCuJRt3EDbCrtlg-Mr64ZI72qAJhxoZvYPWVmb8sacy1LrLV5yRbwtOF_z5XljAwfj9g7YfVXWgD1Ukp44oq_ailsPUUVdgFKL0ASiP8gjgGiVmdbF4mGm-7Vl8-zc7FaFpUGjIEBAkm6pKraXpOiDx-TMqzDrIvoVJqmZ2EZDXFiU9dGIl2bbFbrM0R3KrJa2Ns9VQ8M1wHxmlZ-qsAIKF4w_EpUof_WW6NrITpBiHnCXSmcSNaVCw7Bzf7c3sn7GNIkVU6dXFQ6dqhHCRCfH5SXOU6WefOJCkHJq_1auerDA0qt6jVEo8YwJLqGumUguVVeFo9IjcqjdM7-ObEbrDte5mUxkYhw1-QNyFw82SyCPYpwJdK5tXY1ulLgL-dX4PIojhtCoU8bdNydIfi_ouTEz3YM5eyKSWHaJcPuVh69WgJfvJGjECF65iWiOpmhlwoVuE24L9yd1R1dU53SK-nEjdBDXCu6d5ODxi2r1XRAY_jp9z_9cY4v0-Qy-5wTBS58PWwA3GWoa1rhIvZBgUk7pvIyJPeeq8kuKKPiZDfaWL3rvj5I2GEBbF3Caw0R72qTxjAVofWEzPUQ%3D%3D%26xkcb%3DSoAr-_M3WoF_6tgzkT0KbzkdCdPP%26p%3D9%26atk%3D1gj86s1e22j4a000%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D1a3ecc4badc3e196%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Booz Allen Hamilton,"El Segundo, CA", 30+ days ago,Estimated $77.2K - $97.8K a year
"Software Engineering Trainee, Distribution IT – Spring 2023",https://indeed.com/rc/clk?jk=19122797ea753300&mtk=1gj86s1dk2j4a000&from=serp,"Sony Pictures Entertainment, Inc.","Culver City, CA", 30+ days ago,Estimated $91.7K - $116K a year
REMOTE - Site Reliability Engineer,https://indeed.com/m/app/vjredirect?dest=https%3A%2F%2Fwww.indeed.com%2Fpagead%2Fclk%3Fmo%3Dr%26ad%3D-6NYlbfkN0BKkHZu3wF05EeDimN_p6sYpKCMArvwa95YdH7UpkaBCqc7l59ErwqcMGPwa_bsWfJ7HwWqYaOSjLwZLv3YJeBN0hXioongHmgXlQfOqzDoktwB28Xy7dYXgAdnTvnqlH6VXErHQuvG3909PQFKL4C2_dV6tLXLWHNel9aVWT978K5UpfzPV34ZUM_mzENKOTHRwoAaQS_xAqNCjpGgorUci3UpKuj78bnVUmqpEDzD_Suj_u8yEHXtS_kCtl1yUoc_SU3Q-COD_SDOnTGmkq1wMhMd36I4rtpYW2OO6oZWDrEDBsfyUE4GaWwyEkEv6s8vqzkmMUrtfvq1SV7pbzI1oyFTgbaXu_ESO_12oRjlJwwmihrO6fmyjhJjoXK6IcA4D7KCBklYowEGnFziqj0EXUKsdxh45yUwKT1fB48qkbG22mr6AbYiwZgbM27eCh20ecoGEiYJV839MnE9mfJ2UViwCEr8pmDzyTUKWs4eh6kbCZwTINsp8SLPdC6yRATFfvpFDZUbi4tVHS5piDek%26xkcb%3DSoAR-_M3WoF_6sAzkT0LbzkdCdPP%26p%3D11%26atk%3D1gj86s1e22j4a000%26prforceGroups%3D%26from%3Dserp&mclk=jk%3D716e66516ea8e66b%26rd%3DVwIPTVJ1cTn5AN7Q-tSqGRXGNe2wB2UYx73qSczFnGU%26what%3DSoftware+Developer%26mobtk%3D1gj86s1dk2j4a000%26atk%3D1gj86s1e22j4a000%26spon%3D1%26where%3DLos+Angeles+CA%26jt%3D%26dupclk%3D0%26radius%3D25%26explvl%3D,Insight Global,"Remote in Los Angeles, CA 90230",Today,
